Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GT,140124,896505475,7.14356,-3.35873,-1.29236,6.16993,3.598786126,1.308122573,-2.774278571,1,4.31467,-1.78624,1.11424,3.76471,2.105275306,1.344708904,2.58386338,-1,2.46812
GT,140124,896533398,2.76287,0.91106,0.465724,2.56425,1.023195567,1.649501346,0.47255882,1,8.20246,0.716908,-2.11924,7.89076,2.237215961,1.973123719,-1.244595532,-1,2.3552
GT,140124,896557279,11.4535,-0.854821,4.56179,10.4704,4.641190251,1.552581146,1.756035294,-1,4.8691,0.304108,-1.01306,4.75165,1.057720303,2.207686885,-1.279167476,-1,4.6709
GT,140124,896560315,9.42721,1.99979,-2.55384,8.85098,3.243648993,1.728977167,-0.906475185,-1,3.46644,0.970301,0.635197,3.26497,1.159723786,1.758362309,0.57962956,1,2.63573
GT,140124,896576250,7.03365,-1.57654,-1.82673,6.60595,2.412969305,1.732060696,-2.282811906,-1,7.20522,-1.73665,1.18538,6.89078,2.102636195,1.902643708,2.542662749,1,3.03229
GT,140124,896609448,12.2065,-2.27418,0.556683,-11.9794,2.341322412,-2.335035578,2.901529109,-1,4.11245,-1.1402,-1.3569,-3.70943,1.772352575,-1.484443924,-2.269630691,1,2.80553
GT,140124,899338306,10.1831,-2.35108,-1.59753,9.77775,2.842477663,1.949068597,-2.544766377,1,4.15967,-0.322517,1.2162,3.96339,1.258236725,1.864829329,1.830014144,-1,3.0987
GT,140124,899394657,9.09435,-1.67612,1.44131,-8.82096,2.210600093,-2.092357532,2.43137419,1,4.08554,0.461735,-0.82676,-3.97288,0.946958979,-2.141047933,-1.061460279,-1,2.85918
GT,140124,899403666,15.4295,-0.913393,5.00362,-14.5667,5.08630513,-1.774508005,1.751354687,1,7.13584,0.92807,1.52889,-6.90726,1.788524128,-2.060684747,1.025229518,-1,2.32188
GT,140124,899411977,5.76672,0.529588,-2.72099,5.05566,2.772047985,1.361940789,-1.378568912,1,5.16028,-0.241947,1.77354,4.83873,1.789967174,1.720180266,1.706379748,-1,4.5299
GG,140124,899424370,18.8809,-5.19579,1.63596,-18.0778,5.447256084,-1.914682661,2.836556822,-1,31.3276,-4.15406,4.14943,-30.7722,5.871454999,-2.35863612,2.356752087,1,3.69843
GT,140124,899480463,7.6553,1.5467,1.57379,-7.32962,2.206602786,-1.915541441,0.794079274,-1,7.59516,-0.682486,2.17414,-7.24449,2.278743487,-1.873629005,1.874965951,1,2.31904
GT,140124,899555811,7.3634,-1.09275,1.35074,7.15471,1.737412188,2.122947768,2.251001632,-1,5.80316,0.328231,-1.17737,5.672,1.222266627,2.239393973,-1.298916299,-1,2.86693
GT,140124,899563669,9.54412,-0.840636,3.51535,-8.83259,3.614464622,-1.626108352,1.805521314,1,5.35482,0.837283,0.667236,-5.24563,1.070629115,-2.292551205,0.67285162,-1,2.50756
GT,140124,899568795,6.15571,-0.300584,-1.19337,6.03052,1.230643205,2.292695592,-1.817542013,-1,3.43932,0.301332,1.26959,3.18043,1.304860047,1.623717357,1.337762389,1,2.68652
GT,140124,899590846,9.88422,-2.01136,2.54754,-9.33548,3.245847979,-1.778529973,2.239120617,1,6.73954,0.751056,1.65048,-6.49015,1.813331008,-1.987235339,1.143748215,-1,2.58596
GT,140124,899630606,19.6831,-4.67495,-2.49977,18.9555,5.301321303,1.98628948,-2.650559569,-1,6.86548,-0.369192,-1.19454,6.74985,1.250291384,2.387760289,-1.870549889,1,2.23009
GT,140124,899632059,7.88644,-1.15867,-2.67944,7.32549,2.919231899,1.650712701,-1.978943306,-1,6.91908,0.915176,-0.981527,6.78687,1.341991938,2.323616372,-0.820366186,1,2.56568
GT,140124,899737836,8.8639,0.335947,2.08689,-8.60753,2.113757379,-2.112063764,1.411185931,-1,7.51657,-0.0473201,-2.5858,-7.05685,2.586232942,-1.728946335,-1.589094269,1,4.75551
GT,140124,899750230,7.60899,0.198275,-5.21337,-5.53778,5.217139037,-0.924171032,-1.532782626,1,3.37205,1.34639,-0.746957,-2.99814,1.539711269,-1.419774357,-0.506509505,-1,3.13206
GT,140124,899758408,10.7486,-2.57916,-1.17403,-10.3678,2.83379829,-2.008408427,-2.714423995,-1,5.88596,-0.266392,-2.52279,-5.31016,2.536815737,-1.484571958,-1.676000672,1,3.02438
GT,140124,899803149,4.70034,1.46756,-0.786013,4.39437,1.664796921,1.697859227,-0.491713945,1,3.57598,-0.328745,1.2506,3.33232,1.293086863,1.675464495,1.827850608,1,2.69869
GT,140124,899812979,8.77487,-1.08238,-2.02422,-8.46866,2.29543309,-2.016478689,-2.061828422,1,4.22994,-1.47532,0.930518,-3.85212,1.744257106,-1.533155216,2.578888628,1,3.09606
GT,140124,899833029,7.03096,-1.68013,0.308807,-6.81946,1.708273567,-2.092774974,2.95982194,-1,8.11605,-0.687612,-1.64324,-7.91745,1.781305128,-2.197290913,-1.96710509,1,2.20644
GT,140124,899835358,8.04979,0.116237,1.76615,7.85208,1.769970865,2.195430025,1.505077328,1,5.16445,2.06171,0.591451,4.6968,2.144868856,1.525425027,0.279371521,-1,2.61534
GT,140124,899881060,16.0075,0.0144355,2.8974,-15.7427,2.89743596,-2.394060712,1.565814143,-1,3.44619,-1.60327,0.766778,-2.95071,1.777195317,-1.280524901,2.695488782,1,3.61258
GT,140124,899891433,9.91263,-4.2257,-4.9078,-7.50373,6.476344751,-0.989221204,-2.281651747,-1,4.19821,-3.23237,-0.800677,-2.55431,3.330059981,-0.706728422,-2.898774341,1,3.12122
GT,140124,899903035,12.9257,-2.06754,2.98629,12.4044,3.632168721,1.942145277,2.176365542,1,5.75163,1.07704,0.375935,5.63637,1.140763905,2.300776237,0.335823433,-1,3.32961
GT,140124,899911716,16.2005,-3.0994,0.743689,-15.8835,3.187374106,-2.309149205,2.90609862,1,4.44733,-0.933606,1.46494,-4.09267,1.737144026,-1.592372091,2.138191605,-1,2.47838
GT,140124,899981166,6.94674,-1.00623,2.52033,-6.39386,2.713772673,-1.592411848,1.950651963,1,5.45347,-0.920055,-0.789469,-5.31595,1.21233762,-2.184064449,-2.432433779,1,3.15259
GT,140124,900043060,8.05157,-1.14012,-1.48229,7.83068,1.870042047,2.139197529,-2.226448264,-1,3.47525,0.611336,0.626423,3.36156,0.875292797,2.055283571,0.797586524,-1,2.56696
GG,140124,900055795,22.2799,3.49465,-5.83434,-21.2163,6.800889784,-1.855614729,-1.031127539,1,5.22084,0.351658,-2.80213,-4.38981,2.824109751,-1.224567623,-1.445952328,1,3.35202
GT,140124,900086249,11.5599,4.4621,-0.924782,-10.6233,4.556924199,-1.582665476,-0.204359426,-1,7.70616,2.20881,1.30412,-7.26596,2.565067366,-1.764156711,0.533343722,1,2.55155
GT,140124,900126982,8.31076,0.797603,-1.8367,-8.06523,2.002407909,-2.101424826,-1.161109666,1,4.49185,-0.855969,0.986999,-4.29636,1.306464678,-1.905944932,2.285216649,1,3.22064
GT,140124,900132928,8.78298,0.618235,-1.80647,8.57229,1.909331919,2.207106613,-1.2410569,-1,7.4849,2.07243,0.335273,7.18368,2.09937469,1.944017724,0.160388126,1,2.64379
GT,140124,900137206,11.5019,0.62648,2.1498,-11.2813,2.239222461,-2.319872109,1.28723587,1,3.31013,1.1521,-0.152639,-3.09761,1.162167404,-1.706957218,-0.13172051,-1,2.34315
GT,140124,900138770,11.1741,-0.181258,2.49857,10.8891,2.505136026,2.17554307,1.643214162,-1,3.41312,-0.806608,-0.354303,3.29577,0.880992101,2.029896769,-2.727713851,1,2.44976
GT,140124,900146892,14.7757,-4.30443,-0.0111766,14.1344,4.30444451,1.904529102,-3.138996125,1,4.79551,-1.16605,1.97378,4.21073,2.292483389,1.368152434,2.104401415,-1,3.56505
GT,140124,900149586,11.4654,3.29341,-3.18815,10.5087,4.583759358,1.567321643,-0.769159673,1,7.01319,-0.442847,-2.77178,6.4261,2.806933885,1.56603037,-1.72922722,-1,3.32014
GT,140124,900174622,7.94205,-1.39349,-1.02548,-7.75058,1.730151326,-2.204937186,-2.5071718,-1,6.38107,1.47939,-0.722994,-6.16405,1.646607147,-2.030544719,-0.454575601,1,2.91033
GT,140124,900177412,6.37778,-1.21446,-0.0305002,-6.26012,1.214842934,-2.342016377,-3.116483724,-1,4.52006,1.3157,-1.53566,-4.0411,2.022206252,-1.44290267,-0.862387821,1,3.19136
GT,140124,900178958,7.86485,-4.48474,-0.937039,-6.39169,4.581586511,-1.135120332,-2.935616454,-1,2.89975,1.06362,-0.399385,-2.66582,1.136131983,-1.588624048,-0.359205403,1,4.51088
GT,140124,900263942,11.9777,3.79331,-2.9549,-10.9697,4.808392119,-1.562823073,-0.661789738,-1,3.01594,0.648252,0.751744,-2.84594,0.992647821,-1.775533656,0.859187018,1,3.05892
GT,140124,900348820,6.08602,-0.826961,1.60019,5.8124,1.801241941,1.887852067,2.04778495,1,3.59165,0.923346,-0.199359,3.46359,0.944622595,2.010519689,-0.212645134,1,2.37521
GT,140124,900357871,8.71175,-1.26579,1.20089,8.53458,1.744809765,2.290916656,2.38249909,1,3.73178,0.187537,-0.780256,3.64295,0.802477135,2.217908979,-1.334917441,-1,2.28249
GT,140124,900381670,9.69718,2.06974,0.815516,-9.43797,2.224610081,-2.151915304,0.375339363,1,4.4499,-0.69432,-0.502897,-4.36525,0.857313044,-2.330280976,-2.514742475,1,2.76068
GT,140124,900425848,21.3186,3.48023,-0.980289,21.0095,3.615655871,2.460171998,-0.27455998,1,3.05761,-0.0966887,-1.24874,2.78731,1.252477661,1.540136214,-1.648071154,-1,3.39042
GT,140124,900430488,21.7136,-2.09753,-5.32389,20.9457,5.722188116,2.008886132,-1.946106173,1,14.4151,-3.50365,-3.26566,13.5958,4.789582295,1.766139084,-2.391337218,-1,2.64825
GT,140124,900474445,8.27724,0.663558,2.20152,-7.95076,2.299347631,-1.954071314,1.278047349,-1,3.52089,-0.428919,-0.734469,-3.41498,0.850538782,-2.098363154,-2.099356978,1,2.79439
GT,140124,900485200,7.19873,-1.6421,-0.944958,6.94414,1.894581229,2.010157798,-2.619414966,-1,6.05892,0.489459,-1.24152,5.90918,1.334519398,2.193596583,-1.195263806,1,2.10906
GT,140124,900541871,5.46493,1.08531,-2.84538,4.53655,3.045338264,1.189019645,-1.206401358,-1,3.39694,0.896285,-0.097734,3.2734,0.901597879,2.001010816,-0.108614305,-1,2.22461
GT,140124,900546068,12.7151,2.46301,2.64139,-12.1909,3.611559136,-1.930949641,0.820330269,-1,10.1409,-0.293546,2.36122,-9.85727,2.379396802,-2.128767742,1.694481364,1,2.55763
GT,140124,900573056,13.2559,1.37761,1.74884,-13.0671,2.226263834,-2.470098922,0.903583317,1,6.07298,-1.07818,-0.617154,-5.94361,1.242316857,-2.26923314,-2.621711906,-1,3.29006
GT,140124,900621279,11.5825,0.10181,-2.57103,11.2926,2.573044993,2.184938334,-1.53121809,-1,4.43193,-1.0455,-1.81434,3.9046,2.094015254,1.38141203,-2.093563953,-1,2.32061
GT,140124,900656928,13.1386,3.60488,1.55912,-12.5373,3.927596592,-1.877505998,0.408208222,-1,8.79586,1.35237,2.30105,-8.38047,2.669032731,-1.86177927,1.039456177,1,2.02222
GT,140124,900667314,12.7995,-0.545224,-2.37816,-12.5644,2.439859462,-2.341370848,-1.796164592,1,4.84859,1.14431,0.526893,-4.68088,1.259786335,-2.023326552,0.431506814,-1,3.20481
GT,140124,900684567,10.8665,-2.2108,-0.975895,-10.5939,2.416610786,-2.183821669,-2.725895337,1,6.32221,-1.48211,1.80406,-5.87435,2.334798179,-1.653156709,2.258534957,-1,3.15071
GT,140124,900695107,13.9622,-1.22825,2.29938,13.7163,2.606865253,2.36249404,2.06140149,1,7.06345,-1.31936,-1.3941,6.79683,1.919433672,1.976939799,-2.328657284,1,3.73908
GT,140124,900757926,9.32941,2.64576,0.0285141,-8.94572,2.645913648,-1.93249206,0.010776864,-1,3.09607,-0.2309,-1.06666,-2.89542,1.091365368,-1.702610884,-1.783977211,-1,2.69645
GG,140124,900808133,10.9332,-0.967858,-2.34962,10.6333,2.541153921,2.138501001,-1.961537065,-1,8.99881,1.23143,1.848,8.71985,2.220703457,2.076758949,0.98300729,1,4.73505
GT,140124,900830310,3.34809,-0.91612,-0.769826,-3.12517,1.196623552,-1.687919529,-2.442750333,-1,18.0964,0.17993,-4.29006,-17.5793,4.293831577,-2.117281856,-1.528879755,-1,2.24662
GT,140124,900834226,7.38202,1.14391,1.2087,-7.19122,1.664177208,-2.169804599,0.81293083,1,4.66504,1.0621,2.71852,-3.63772,2.918631083,-1.045328887,1.198341033,1,2.7525
GG,140124,900846403,5.78086,-2.12403,0.760756,5.32136,2.256158933,1.593393911,2.797661325,-1,6.57199,2.69217,0.968955,5.91551,2.861232794,1.473407682,0.345481197,1,4.79696
GT,140124,900874306,9.81606,-1.59028,-1.16175,9.61589,1.96942975,2.289145645,-2.510668106,1,9.78999,-3.59971,0.424248,9.09367,3.624623905,1.650516249,3.024277667,-1,2.62105
GT,140124,900925226,7.38846,1.17528,1.18002,7.19753,1.665451974,2.169913095,0.787410643,-1,3.78023,-0.204611,-1.26194,3.55592,1.278420207,1.746986844,-1.73153751,-1,2.8555
GT,140124,900955002,10.4056,-3.42602,2.69479,9.44802,4.358842299,1.516151005,2.475097175,-1,4.69936,0.741556,-0.883005,4.55447,1.153084182,2.082468652,-0.872248195,-1,4.64758
GT,140124,900964678,23.9098,-2.25342,-3.58889,-23.531,4.237691958,-2.415458318,-2.131469518,-1,5.90737,0.476834,-1.64619,-5.6523,1.713858856,-1.908692736,-1.28885334,1,2.61425
GT,140124,900965085,8.779,1.55094,1.80774,8.44905,2.381877157,1.978613418,0.861708302,-1,3.53033,1.73175,0.110932,3.07258,1.735299389,1.336089797,0.063970342,-1,2.07708
GT,140124,900968416,18.7476,-2.19209,2.77077,18.4114,3.533047546,2.35303769,2.240116543,1,4.36808,-1.8691,0.210881,3.94094,1.880958693,1.485407005,3.029242874,1,3.05372
GT,140124,900983106,9.20137,-1.68945,2.86385,8.57894,3.325038064,1.676576556,2.103773063,1,4.73371,0.799824,1.03021,4.54926,1.304243488,1.962430989,0.910630994,-1,2.42522
GT,140124,901021774,11.6141,0.533231,-2.08273,-11.4129,2.149906871,-2.371222475,-1.32015514,-1,5.01348,1.46186,-0.0234588,-4.79439,1.462048212,-1.903232665,-0.01604585,1,2.32032
GT,140124,901087954,13.4715,-2.56301,-2.33761,13.0168,3.468925017,2.032843255,-2.402156279,1,2.96116,-0.77904,0.638169,2.78265,1.007056599,1.740762569,2.455269345,-1,2.52047
GG,140124,901113035,13.0241,-2.07674,1.5551,-12.7626,2.594452743,-2.296465329,2.498848545,-1,8.22451,0.572981,2.47525,-7.82152,2.540702617,-1.842978292,1.343318868,1,3.0481
GT,140124,901133998,15.2899,2.70082,1.27017,14.9954,2.984587158,2.317188856,0.439598803,-1,5.05928,0.376641,1.6531,4.76555,1.695463964,1.756843251,1.346781131,1,2.36162
GT,140124,901138346,6.46188,-3.83117,-4.19499,-3.07715,5.681179866,-0.518141714,-2.310896225,-1,3.86349,-1.03817,0.615699,-3.66859,1.207013756,-1.830830772,2.606290368,-1,4.95847
GT,140124,901151265,17.7783,0.236183,5.10555,-17.0275,5.111009999,-1.918379108,1.524569233,-1,3.11702,-1.36091,0.377136,-2.77675,1.412199558,-1.428443378,2.871256142,1,3.61703
GG,140124,901157463,10.0354,2.06041,0.758767,-9.79169,2.195681381,-2.20052901,0.352848752,-1,8.55428,3.57442,1.99908,-7.50945,4.095460802,-1.366644422,0.509935435,1,2.62491
GG,140124,901163435,3.69371,3.33078,1.38548,-0.786528,3.607443726,-0.216337721,0.394191078,1,3.71595,3.15549,-1.94547,-0.234789,3.70701641,-0.063294111,-0.552488947,-1,3.38741
GT,140124,901196295,10.1029,0.108301,-1.93871,-9.91403,1.941732621,-2.33297234,-1.514991923,1,4.52046,-1.55156,-0.586034,-4.20388,1.658545834,-1.66003387,-2.780451443,-1,2.46399
GT,140124,901227285,14.7863,-0.503129,2.82337,14.5051,2.867848836,2.323717676,1.747146742,1,3.43498,0.744582,-0.321778,3.33616,0.811137125,2.121747181,-0.407918937,-1,2.71788
GT,140124,901230999,12.0833,-1.27804,3.85523,-11.3797,4.061549531,-1.753838316,1.890903279,1,5.28878,1.99901,1.12454,-4.76439,2.29360659,-1.477657623,0.512426273,-1,3.97969
GT,140124,901248335,8.79446,-3.6004,1.09353,7.94812,3.762803213,1.492752833,2.84672232,-1,6.95449,-1.05888,1.45089,6.7177,1.79619282,2.029635989,2.201252809,1,2.18178
GT,140124,901272534,9.80556,-0.817905,-1.89413,9.58547,2.063176446,2.240534705,-1.978421259,1,3.27592,0.41765,1.55439,2.8513,1.609521604,1.336525531,1.308305314,-1,4.02197
GT,140124,901283805,12.237,4.07553,0.534124,-11.5256,4.110381154,-1.754580852,0.130313637,-1,8.89203,1.29685,1.74178,-8.62215,2.171547257,-2.087535234,0.930789508,1,2.54263
GT,140124,901341517,7.10281,1.26695,1.31343,6.86357,1.82490018,2.035071993,0.803409066,1,2.7647,-1.21749,0.0739345,2.47884,1.219732844,1.457979512,3.08094015,-1,2.85657
GG,140124,901390814,7.02703,1.50273,0.110887,-6.86276,1.506815642,-2.22109817,0.073656874,-1,6.65387,0.297,-2.68691,-6.07908,2.703274745,-1.549663832,-1.460707343,1,3.13066
GT,140124,901404454,6.65551,0.458658,-2.37405,-6.19985,2.417949661,-1.670775495,-1.379951132,-1,3.20308,0.747865,0.212777,-3.10547,0.777544925,-2.093242427,0.277188295,1,2.11563
GT,140124,901404499,20.4986,-0.623743,-4.18568,20.0567,4.231899384,2.260008089,-1.718726058,-1,11.5203,0.730129,-3.68546,10.8899,3.757087139,1.785849619,-1.375218076,1,2.35548
GT,140124,901433412,10.802,0.515772,3.28426,-10.2771,3.324512672,-1.846932501,1.415024996,-1,3.63934,0.818472,-0.318034,-3.53023,0.878089995,-2.099636611,-0.370614617,1,2.70736
GT,140124,901447258,6.75819,1.96043,-1.46281,6.29912,2.446037383,1.674815794,-0.641044071,1,4.44652,-0.522997,-1.23122,4.23922,1.337695238,1.870590377,-1.972480183,-1,2.27268
GT,140124,901465276,16.9326,-0.969835,3.77862,-16.4767,3.901095876,-2.147565527,1.822036909,1,4.09598,1.05284,-0.290704,-3.94625,1.092236642,-1.996309075,-0.269401713,-1,3.5958
GT,140124,901519512,14.7752,1.81985,1.79586,14.5519,2.556749335,2.439761756,0.778763326,-1,3.50076,-0.674155,1.17529,3.2262,1.354913853,1.602148373,2.091583375,1,2.79442
GT,140124,901522341,16.9149,-0.994657,3.75359,-16.4628,3.883140538,-2.151233781,1.829831017,-1,3.83918,0.390834,-1.03909,-3.67365,1.11016181,-1.911913286,-1.211034431,-1,4.18594
GT,140124,901530913,10.5437,0.320188,-2.00457,-10.3459,2.029980601,-2.331199897,-1.412405293,1,3.86641,1.37284,-1.3964,-3.33217,1.958219249,-1.301647967,-0.793905708,1,2.47564
GT,140124,1191329842,13.4641,-2.12973,-3.80131,-12.7392,4.357259183,-1.794029278,-2.08148417,-1,6.24761,0.929946,-1.09583,-6.07912,1.43723448,-2.148976015,-0.867102513,1,3.00059
GT,140124,1191334951,13.8866,-2.71585,-0.795674,-13.5948,2.830006773,-2.273217029,-2.856593939,1,5.50428,0.199545,1.08666,-5.39122,1.104829472,-2.288565495,1.389188102,-1,3.02029
GT,140124,1191336419,7.94854,0.245126,-2.39143,7.57556,2.403960108,1.86523103,-1.468651213,1,5.21607,0.123066,1.57949,4.96853,1.584277091,1.860643493,1.493038399,1,3.89332
GT,140124,1191355680,10.8819,-3.04059,3.48579,-9.84931,4.62557234,-1.500015977,2.288084548,-1,4.24883,-1.18527,-0.569292,-4.03887,1.31489861,-1.840854894,-2.693824209,1,3.11353
GT,140124,1191395520,8.0869,2.59058,1.412,7.52874,2.950398064,1.666288621,0.499036186,-1,9.57515,-0.301228,1.74779,9.40887,1.77355806,2.370579156,1.741467582,1,3.13687
GT,140124,1191450399,7.11233,1.55667,-0.240465,-6.93491,1.575133298,-2.188029895,-0.153262574,-1,7.87752,-0.758953,1.51748,-7.69191,1.696689484,-2.216585186,2.034556221,-1,2.91284
GT,140124,1191461193,8.45923,1.81789,-0.884135,-8.21346,2.021489241,-2.109897756,-0.452669967,1,5.35076,-0.687241,-2.02347,-4.90436,2.136991117,-1.568276618,-1.898207516,-1,2.9843
GT,140124,1191481280,9.74964,1.04823,1.47338,-9.57991,1.808213139,-2.369266235,0.952429857,-1,4.02908,-0.912378,0.837575,-3.83254,1.238533607,-1.847888421,2.398914203,1,2.14484
GT,140124,1191513959,8.52013,1.74413,1.33238,8.2319,2.19481797,2.032381053,0.652352072,1,3.69116,0.882111,-0.813022,3.48918,1.19963519,1.789118623,-0.744663435,1,2.13658
GT,140124,1191518763,10.2303,-0.882149,2.39327,9.90661,2.550672098,2.066167974,1.923940469,-1,8.53955,-2.50079,-0.110305,8.16374,2.503221488,1.897988137,-3.097513163,1,3.01855
GT,140124,1191534560,12.903,3.59819,-1.11493,-12.3404,3.766966974,-1.902276311,-0.300476633,1,4.11713,-0.195264,0.934186,-4.0036,0.954374933,-2.140952462,1.776850182,-1,3.30834
GT,140124,1191542868,13.0826,-5.20069,0.844909,-11.9743,5.268875373,-1.559317788,2.980538802,-1,9.22221,-1.64505,-0.88178,-9.03074,1.866474075,-2.280242411,-2.649545825,1,3.07086
GT,140124,1191577666,7.98423,-2.80652,-1.54862,-7.31177,3.205429521,-1.562699526,-2.63737338,1,5.00015,-1.55557,1.17131,-4.60419,1.947245527,-1.595682945,2.496188342,-1,2.7265
GT,140124,1191621305,8.34416,-1.47647,-1.327,-8.10389,1.985168169,-2.114462929,-2.409460126,1,3.86725,0.837256,-0.286095,-3.7632,0.884786957,-2.154367073,-0.329266506,-1,2.2979
GT,140124,1191677005,10.7268,-1.89355,-1.89106,10.3871,2.676123974,2.065538384,-2.356852418,-1,2.91451,0.644222,-0.746867,2.7405,0.986322615,1.745973839,-0.859052199,1,2.28743
GT,140124,1191686362,4.42823,-0.659435,-2.11622,-3.83208,2.216583318,-1.315342814,-1.872870036,1,3.82191,0.314347,1.29688,-3.57983,1.334433127,-1.713012257,1.332995467,1,3.51257
GT,140124,1191712781,8.94893,0.348266,-2.63049,-8.54584,2.653444336,-1.886007662,-1.439166,-1,8.30608,2.16715,-0.648135,-7.99145,2.261994275,-1.974725811,-0.290605673,1,2.67896
GT,140124,1191745365,15.6909,-0.375393,-2.86614,15.422,2.890619035,2.37614101,-1.701030115,1,5.32881,0.766265,-1.78254,4.9619,1.940260524,1.66831758,-1.164805843,1,2.13603
GT,140124,1191750392,8.3156,0.644649,2.1389,8.00922,2.233934991,1.988881042,1.27806225,1,4.45536,-1.38713,0.00468053,4.2326,1.387137897,1.834551177,3.138218412,1,2.84412
GT,140124,1191776259,11.0346,1.67349,2.50333,10.6153,3.011184131,1.972645305,0.98152173,-1,11.0545,-0.318431,2.46768,10.7703,2.488140447,2.171486931,1.699127797,1,2.00931
GT,140124,1191875851,6.47546,-1.20485,-0.408741,6.34837,1.272294277,2.310416843,-2.814529831,-1,7.53287,-0.280409,-2.32515,7.15878,2.34199738,1.836225243,-1.69081496,1,2.02744
GT,140124,1191876107,10.1048,2.31613,-3.49765,9.19224,4.194998653,1.526028713,-0.985895158,1,4.06357,0.380712,0.852713,3.9534,0.93384211,2.149836989,1.150880626,-1,3.69668
GT,140124,1191892990,8.69002,1.03295,-2.40258,8.28649,2.615220136,1.87044454,-1.164754262,-1,2.85456,0.826122,0.490439,2.68595,0.960733039,1.75179171,0.535747749,1,2.40217
GT,140124,1191914583,6.20137,-0.292863,1.42143,-6.02823,1.45128632,-2.131335109,1.773987082,-1,12.8003,-3.03542,1.06735,-12.3888,3.217609454,-2.057753602,2.803464913,1,2.1455
GT,140124,1191965811,6.14954,-0.143572,-2.82231,-5.46073,2.825959422,-1.412963519,-1.6216229,1,4.87002,-2.42307,0.173163,-4.21956,2.429249606,-1.319420281,3.070249642,-1,3.75726
GT,140124,1191976906,7.57892,1.43687,-0.113606,7.43984,1.441354127,2.343667375,-0.078900775,-1,4.55806,-0.701588,0.695214,4.44851,0.98769845,2.21019667,2.36075774,-1,2.25708
GT,140124,1192015136,4.52474,-2.80322,1.13407,3.36421,3.023930742,0.95874849,2.757161643,-1,8.17846,-3.62326,0.127771,7.3302,3.625512165,1.453359499,3.106343161,-1,2.02709
GT,140124,1192051073,6.18856,1.36712,1.02764,-5.9466,1.71028099,-1.959375021,0.644576956,-1,6.14322,-1.00444,1.61654,-5.84002,1.903181884,-1.83990565,2.126767898,1,2.4546
GT,140124,1192064274,12.211,2.24745,-2.82827,11.6639,3.612498124,1.8884079,-0.899333636,1,3.61768,-0.77418,-1.12714,3.34764,1.36740603,1.627807377,-2.172644505,-1,2.71742
GT,140124,1192071356,6.65269,-0.321423,3.57116,5.60274,3.585595695,1.22897645,1.660559668,1,3.30211,-1.40904,-0.68496,2.90487,1.566704798,1.376429096,-2.689112024,1,3.92355
GT,140124,1192136515,8.01044,-0.573802,-2.04641,7.72262,2.125333532,2.001790862,-1.844170763,1,6.32186,0.0353744,1.23776,6.19851,1.238265386,2.31357536,1.542224735,-1,3.26698
GT,140124,1192168456,5.30841,4.07668,0.966865,3.25789,4.189767028,0.715067363,0.23286712,1,3.68735,1.00377,0.128535,3.54419,1.011966135,1.966346985,0.127359142,1,2.76485
GT,140124,1192179654,7.29557,-2.18899,0.513379,6.93967,2.248385024,1.845455008,2.911228232,1,3.8934,0.0849373,1.02255,3.75428,1.026071561,2.00847802,1.487922376,-1,2.01161
GT,140124,1192185033,13.7739,-1.69678,4.21855,-13.0013,4.547001921,-1.772992678,1.953213974,-1,2.96112,0.235075,-0.715954,-2.86168,0.753558482,-2.044405855,-1.253548169,-1,3.74457
GT,140124,1192219066,14.9569,0.290922,-3.27438,14.5908,3.287278509,2.195933199,-1.482181048,1,2.89826,-0.92275,-0.199837,2.73812,0.944141085,1.786378474,-2.928319417,-1,2.45877
GT,140124,1192267968,9.2971,1.89909,-1.46803,-8.98127,2.400344748,-2.030073058,-0.658070365,-1,3.57563,1.1901,1.26989,-3.1217,1.740390365,-1.347366405,0.817821887,1,3.10531
GT,140124,1192280628,11.4671,3.0565,1.09841,10.997,3.247875733,1.933894652,0.344996473,1,3.48777,0.69527,-1.37249,3.1283,1.538547748,1.458420913,-1.101902054,-1,3.15793
GT,140124,1192338433,10.7454,1.93195,-2.02936,10.3731,2.801915918,2.019820247,-0.809983559,1,8.74991,-0.532938,-1.64321,8.57704,1.727472725,2.305566838,-1.884419747,-1,2.34806
GG,140124,1192361590,21.4481,-5.21026,4.21374,20.3742,6.700926358,1.831178028,2.461545776,1,11.0186,-1.07636,1.73839,10.8268,2.044639489,2.368749367,2.125192736,-1,2.37505
GT,140124,1192365924,8.82088,1.41974,-0.442568,8.69398,1.487120742,2.466171851,-0.302178373,1,3.75739,-0.97526,-0.292447,3.61526,1.018163698,1.979573972,-2.850259096,-1,2.44081
GT,140124,1192371065,13.9384,-2.22664,-1.22684,-13.7041,2.542255313,-2.38628522,-2.637995325,-1,3.06342,-1.20932,0.584178,-2.7513,1.343025986,-1.465153643,2.691586051,-1,2.46168
GT,140124,1192373656,24.3588,-6.1198,-0.0728603,23.5772,6.12023371,2.058262429,-3.129687549,-1,7.45412,-1.24759,-1.467,7.20029,1.925764733,2.029367079,-2.275543611,-1,2.85666
GT,140124,1192416818,7.79937,1.94089,1.58012,7.38614,2.502765112,1.802897916,0.683292409,-1,2.84345,-0.765832,0.199718,2.72904,0.79144547,1.951383862,2.886488828,1,2.53061
